CAMPUS_NO,COURSE_CODE,COURSE_NAME,CRD_HRS,STUDY_CODE,STUDY_DESC,ACTIVITY_CODE,ACTIVITY_DESC,SECTION,DEPT_NO,DEPT_NAME,CLASS_TIMES,Unnamed: 12,,STATUS
1,240212010,PRINCIPLES OF OBJECT ORIENTED PROGRAMMING,3,1,Bachelor,1,Lecture,2,2,Information Technology Department,[11:30-12:20 EIT 217 Sunday Tuesday Thursday],,,0
1,240212010,PRINCIPLES OF OBJECT ORIENTED PROGRAMMING,3,1,Bachelor,1,Lecture,4,2,Information Technology Department,[11:30-12:45 EIT 217 Monday Wednesday],,,1
1,240212010,PRINCIPLES OF OBJECT ORIENTED PROGRAMMING,3,1,Bachelor,1,Lecture,5,2,Information Technology Department,[10:00-11:15 EIT 107 Monday Wednesday],,,0
1,240212010,PRINCIPLES OF OBJECT ORIENTED PROGRAMMING,3,1,Bachelor,1,Lecture,7,2,Information Technology Department,[11:30-12:45 EIT 107 Monday][11:30-12:45 DSA 202 Wednesday],,,0
1,240212020,INTRODUCTION TO MULTIMEDIA,3,1,Bachelor,1,Lecture,1,2,Information Technology Department,[10:30-11:20 EIT 107 Sunday Tuesday Thursday],,,1
1,240212100,FUNDAMENTALS OF COMPUTER GRAPHICS,3,1,Bachelor,1,Lecture,1,2,Information Technology Department,[14:30-15:45 EIT 002 Monday Wednesday],,,0
1,240212100,FUNDAMENTALS OF COMPUTER GRAPHICS,3,1,Bachelor,1,Lecture,2,2,Information Technology Department,[10:00-11:15 EIT 009 Monday Wednesday],,,0
1,240212401,COMPUTER MODELING,3,1,Bachelor,1,Lecture,2,2,Information Technology Department,[08:30-09:20 EIT 107 Sunday Tuesday Thursday],,,1
1,240212401,COMPUTER MODELING,3,1,Bachelor,1,Lecture,3,2,Information Technology Department,[10:00-11:15 EIT 104 Monday Wednesday],,,0
1,240213040,COMPUTER NETWORKS I,3,1,Bachelor,1,Lecture,1,2,Information Technology Department,[10:00-11:15 EIT 002 Monday Wednesday],,,0
1,240213040,COMPUTER NETWORKS I,3,1,Bachelor,1,Lecture,2,2,Information Technology Department,[11:30-12:20 EIT 002 Sunday Tuesday Thursday],,,0
1,240213040,COMPUTER NETWORKS I,3,1,Bachelor,1,Lecture,3,2,Information Technology Department,[08:30-09:45 EIT 002 Monday Wednesday],,,1
1,240213080,WEB DEVELOPMENT I,3,1,Bachelor,1,Lecture,1,2,Information Technology Department,[13:30-14:20 EIT 112 Sunday Tuesday Thursday],,,1
1,240213080,WEB DEVELOPMENT I,3,1,Bachelor,1,Lecture,2,2,Information Technology Department,[09:30-10:20 EIT 107 Sunday Tuesday Thursday],,,1
1,240213080,WEB DEVELOPMENT I,3,1,Bachelor,1,Lecture,3,2,Information Technology Department,[13:30-14:20 EIT 107 Sunday Tuesday Thursday],,,1
1,240213220,COMPUTER NETWORKS LAB,1,1,Bachelor,2,Lab,1,2,Information Technology Department,[14:30-16:20 EIT 214 Sunday],,,0
1,240213220,COMPUTER NETWORKS LAB,1,1,Bachelor,2,Lab,2,2,Information Technology Department,[14:30-16:20 EIT 214 Tuesday],,,1
1,240213220,COMPUTER NETWORKS LAB,1,1,Bachelor,2,Lab,3,2,Information Technology Department,[14:30-16:20 EIT 214 Thursday],,,1
1,240213230,VISUAL PROGRAMMING (BASIC),3,1,Bachelor,1,Lecture,1,2,Information Technology Department,[11:30-12:20 EIT 107 Sunday Tuesday Thursday],,,1
1,240213230,VISUAL PROGRAMMING (BASIC),3,1,Bachelor,1,Lecture,2,2,Information Technology Department,[14:30-15:45 EIT 107 Monday Wednesday],,,0
1,240213250,COMPUTER GAMES DESIGN AND DEVELOPMENT,3,1,Bachelor,1,Lecture,1,2,Information Technology Department,[09:30-10:20 EIT 002 Sunday Tuesday Thursday],,,0
1,240213480,SPEECH COMMUNICATION AND TECHNICAL WRITING,3,1,Bachelor,1,Lecture,1,2,Information Technology Department,[08:30-09:20 EIT 101 Sunday Tuesday Thursday],,,1
1,240213480,SPEECH COMMUNICATION AND TECHNICAL WRITING,3,1,Bachelor,1,Lecture,2,2,Information Technology Department,[09:30-10:20 EIT 101 Sunday Tuesday Thursday],,,0
1,240214040,COMPUTER NETWORKS II,3,1,Bachelor,1,Lecture,2,2,Information Technology Department,[10:30-11:20 EIT 004 Sunday Tuesday Thursday],,,0
1,240214100,DIGITAL VIDEO AND AUDIO,3,1,Bachelor,1,Lecture,1,2,Information Technology Department,[08:30-09:45 EIT 204 Monday Wednesday],,,1
1,240214311,COMPUTER ANIMATION,3,1,Bachelor,1,Lecture,1,2,Information Technology Department,[14:30-15:45  9999 Monday Wednesday],,,0
1,240214321,ENTREPRISE INNOVATION AND ENTREPRENEURSHIP,3,1,Bachelor,1,Lecture,2,2,Information Technology Department,[10:30-11:20 EIT 204 Sunday Tuesday Thursday],,,0
1,240214350,ONLINE ADVERTISING FUNDAMENTALS,3,1,Bachelor,1,Lecture,1,2,Information Technology Department,[13:00-14:15 EIT 101 Monday Wednesday],,,1
1,240214360,SCREENWRITING AND STORYBOARDING,3,1,Bachelor,1,Lecture,1,2,Information Technology Department,[11:30-12:20 AFS 201 Sunday Tuesday Thursday],,,0
1,240214360,SCREENWRITING AND STORYBOARDING,3,1,Bachelor,1,Lecture,2,2,Information Technology Department,[10:30-11:20 EIT 101 Sunday Tuesday Thursday],,,1
1,240214471,INFORMATION TECHNONLOGY PROJECT MANAGEMENT,3,1,Bachelor,1,Lecture,1,2,Information Technology Department,[09:30-10:20 EIT 104 Sunday Thursday][09:30-10:20 EIT 112 Tuesday],,,0
1,240221200,CREATIVE ARTS,3,1,Bachelor,1,Lecture,1,2,Information Technology Department,[13:00-14:15 EIT 001 Wednesday][13:00-14:15 EIT 107 Monday],,,0
1,240221200,CREATIVE ARTS,3,1,Bachelor,1,Lecture,2,2,Information Technology Department,[14:30-15:45 EIT 101 Monday Wednesday],,,1
1,240222500,DIGITAL PHOTOGRAPHY AND COMPOSITION,3,1,Bachelor,1,Lecture,1,2,Information Technology Department,[11:30-12:45 EIT 002 Monday Wednesday],,,0
1,240222500,DIGITAL PHOTOGRAPHY AND COMPOSITION,3,1,Bachelor,1,Lecture,4,2,Information Technology Department,[14:30-15:45 EIT 004 Sunday Tuesday],,,0
